Grandeza,Medicao,HoraDia,Media,Mediana,P95,Max,Mes,Tipo,MesOrdem
Consumo,Consumo ativo Fora de Ponta,13,561.1806570656667,574.7339733818601,619.5461010003214,630.1216786233898,Mar,Ajustado (delta),4
Demanda,Demanda Reativa,13,713.1444016047546,714.7048865281484,812.4997140448429,859.6012704081764,Mar,Ajustado (delta),4
Demanda,Demanda ativa Fora de Ponta,13,2247.1420705062833,2303.8340103760033,2477.1086085625143,2519.392573806166,Mar,Ajustado (delta),4
Consumo,Consumo Reativo,14,187.98998552989156,188.04667863554755,206.61006284289257,212.57021446384024,Mar,Ajustado (delta),4
Consumo,Consumo ativo Fora de Ponta,14,579.2674401813523,583.3406544524353,624.8728183184435,641.0216604680246,Mar,Ajustado (delta),4
Demanda,Demanda Reativa,14,744.8032530991404,738.0412091146628,827.0397597048285,850.8977219497344,Mar,Ajustado (delta),4
Demanda,Demanda ativa Fora de Ponta,14,2318.937674755924,2338.334100243184,2498.4062376821694,2562.9735931983964,Mar,Ajustado (delta),4
Consumo,Consumo Reativo,15,188.74117096556105,187.79892280071812,208.3495062344138,222.1627331670821,Mar,Ajustado (delta),4
Consumo,Consumo ativo Fora de Ponta,15,577.3076271853748,582.0655905901278,626.1509709514157,652.8299741330458,Mar,Ajustado (delta),4
Demanda,Demanda Reativa,15,748.0665216924893,737.068820135842,834.0025984715821,889.2957298546258,Mar,Ajustado (delta),4
Demanda,Demanda ativa Fora de Ponta,15,2311.3335962281553,2333.2229758184167,2503.516631027568,2610.186364206646,Mar,Ajustado (delta),4
Consumo,Consumo Reativo,16,183.78236429341302,184.70197486535005,207.83790523690757,216.27932169576042,Mar,Ajustado (delta),4
Consumo,Consumo ativo Fora de Ponta,16,569.4197780963448,575.6265180854753,622.2451441237548,647.3799832107283,Mar,Ajustado (delta),4
Demanda,Demanda Reativa,16,727.0292344083398,724.9149708057674,831.9547047166545,865.744951672959,Mar,Ajustado (delta),4
Demanda,Demanda ativa Fora de Ponta,16,2280.468255374546,2307.4117974733404,2487.900099078685,2588.3958545105306,Mar,Ajustado (delta),4
Consumo,Consumo Reativo,17,159.69847768226387,157.94434470377018,196.9408039900248,219.98842892768064,Mar,Ajustado (delta),4
Consumo,Consumo ativo Fora de Ponta,17,500.9719334637556,497.1463373604523,598.3235768254401,642.5788007315439,Mar,Ajustado (delta),4
Demanda,Demanda Reativa,17,627.930140632687,619.8969610931142,788.3345677366977,880.5921813961837,Mar,Ajustado (delta),4
Demanda,Demanda ativa Fora de Ponta,17,2007.7530374892804,1992.82315394649,2392.2553261625235,2569.199453111572,Mar,Ajustado (delta),4
Consumo,Consumo Reativo,18,148.79835813980424,148.65350089766605,166.24416517055653,175.90664272890484,Mar,Ajustado (delta),4
Consumo,Consumo ativo Fora de Ponta,18,461.6714355795781,469.9874770933039,499.16093826289807,526.217793421062,Mar,Ajustado (delta),4
Consumo,Consumo ativo de Ponta,18,486.23621225022816,477.96920204683977,599.0066315274248,608.6633286825997,Mar,Ajustado (delta),4
Demanda,Demanda Reativa,18,584.0009082660779,583.4323743873318,652.4719918836131,690.3951620576269,Mar,Ajustado (delta),4
Demanda,Demanda ativa Fora de Ponta,18,1850.6212591598064,1883.9562036989428,2000.8987305376227,2109.356790831189,Mar,Ajustado (delta),4
Demanda,Demanda ativa de Ponta,18,1947.2318159079327,1914.5614052434707,2396.585178600034,2435.2209733612845,Mar,Ajustado (delta),4
Consumo,Consumo Reativo,19,147.77936236752186,148.34380610412927,169.5640933572711,174.42010771992818,Mar,Ajustado (delta),4
Consumo,Consumo ativo Fora de Ponta,19,452.9508851694278,464.9509748371895,500.7165161749131,512.7021164806031,Mar,Ajustado (delta),4
Consumo,Consumo ativo de Ponta,19,477.87584481619945,466.7404053194206,587.1771775123354,598.4213771543839,Mar,Ajustado (delta),4
Demanda,Demanda Reativa,19,580.0015746669371,582.2168881638058,665.5020041998127,684.5608281847017,Mar,Ajustado (delta),4
Demanda,Demanda ativa Fora de Ponta,19,1815.6649020737211,1863.7672622211112,2007.134302335839,2055.1788719286533,Mar,Ajustado (delta),4
Demanda,Demanda ativa de Ponta,19,1913.8791182982775,1869.5831498463076,2349.2563300175025,2394.24361528117,Mar,Ajustado (delta),4
Consumo,Consumo Reativo,20,145.65345746221115,145.2468581687612,171.50278276481146,173.9245960502693,Mar,Ajustado (delta),4
Consumo,Consumo ativo Fora de Ponta,20,449.32564677909465,457.4918512426909,503.41327624369336,507.98438019006556,Mar,Ajustado (delta),4
Consumo,Consumo ativo de Ponta,20,466.6962739374799,462.2618678963458,569.3634975329028,589.2036207789896,Mar,Ajustado (delta),4
Demanda,Demanda Reativa,20,571.6578417123357,570.0620259285449,673.1109479590859,682.6160502270599,Mar,Ajustado (delta),4
Demanda,Demanda ativa Fora de Ponta,20,1801.133142840356,1833.8671843362213,2017.9443304942222,2036.2677115570139,Mar,Ajustado (delta),4
Demanda,Demanda ativa de Ponta,20,1869.2361794895692,1851.6438456705605,2277.9849964995897,2357.3639930090676,Mar,Ajustado (delta),4
Consumo,Consumo Reativo,21,132.68523773672322,131.06283662477557,160.42190305206464,167.23518850987432,Mar,Ajustado (delta),4
Consumo,Consumo ativo Fora de Ponta,21,413.80223878087986,427.1453313197739,474.9474755176797,501.60906087852834,Mar,Ajustado (delta),4
Consumo,Consumo ativo de Ponta,21,456.7384640449663,457.3289860970171,479.37117897928056,581.5953139294578,Mar,Ajustado (delta),4
Demanda,Demanda Reativa,21,520.7603363330065,514.3927568910506,629.6208508813229,656.3615477988967,Mar,Ajustado (delta),4
Demanda,Demanda ativa Fora de Ponta,21,1658.737173343401,1712.2234878443435,1903.8384777112879,2010.7120894331763,Mar,Ajustado (delta),4
Demanda,Demanda ativa de Ponta,21,1829.410715077187,1831.8846120856795,1920.1771874202266,2326.92366986384,Mar,Ajustado (delta),4
Consumo,Consumo Reativo,22,80.6105577112411,76.30879712746858,119.59174147217234,138.74326750448833,Mar,Ajustado (delta),4
Consumo,Consumo ativo Fora de Ponta,22,270.5196912715388,252.65337303960996,396.90081650584136,428.80291434077355,Mar,Ajustado (delta),4
Demanda,Demanda Reativa,22,316.378476186322,299.49479257163966,469.3711471716445,544.5368152344973,Mar,Ajustado (delta),4
Demanda,Demanda ativa Fora de Ponta,22,1084.384556278038,1012.7671751325009,1590.9876164888585,1718.8679495965412,Mar,Ajustado (delta),4
Consumo,Consumo Reativo,23,87.91304515279819,77.91921005385997,168.03420107719924,225.36023940149607,Mar,Ajustado (delta),4
Consumo,Consumo ativo Fora de Ponta,23,287.4523251385424,266.16851870345954,432.11808038277286,512.5746100943724,Mar,Ajustado (delta),4
Demanda,Demanda Reativa,23,345.3115622407359,305.8153209339753,659.4975022555938,902.0950658229231,Mar,Ajustado (delta),4
Demanda,Demanda ativa Fora de Ponta,23,1152.259283932032,1066.9450940350364,1732.1568731009365,2054.6677594861767,Mar,Ajustado (delta),4
Consumo,Consumo Reativo,0,28.347396768402156,0.0,116.6991921005386,152.24596050269298,Abr,Ajustado (delta),5
Consumo,Consumo ativo Fora de Ponta,0,362.1478883854335,357.2718316653261,451.3779200229267,458.63940871876764,Abr,Ajustado (delta),5
Demanda,Demanda Reativa,0,111.25723555203746,0.0,458.01850584391093,597.5320145802343,Abr,Ajustado (delta),5
Demanda,Demanda ativa Fora de Ponta,0,1451.6795989071074,1432.1338693670853,1809.3593427194608,1838.467196318512,Abr,Ajustado (delta),5
Consumo,Consumo Reativo,1,0.0,0.0,0.0,0.0,Abr,Ajustado (delta),5
Consumo,Consumo ativo Fora de Ponta,1,342.73185342214697,334.9582140749459,434.6172055528954,448.05637866161584,Abr,Ajustado (delta),5
Demanda,Demanda Reativa,1,0.0,0.0,0.0,0.0,Abr,Ajustado (delta),5
Demanda,Demanda ativa Fora de Ponta,1,1373.8500493372392,1342.689191933654,1742.1746769734807,1796.0448635929417,Abr,Ajustado (delta),5
Consumo,Consumo Reativo,2,0.0,0.0,0.0,0.0,Abr,Ajustado (delta),5
Consumo,Consumo ativo Fora de Ponta,2,333.86590936623594,327.5628436735627,422.5678520540901,432.88311870015735,Abr,Ajustado (delta),5
Demanda,Demanda Reativa,2,0.0,0.0,0.0,0.0,Abr,Ajustado (delta),5
Demanda,Demanda ativa Fora de Ponta,2,1338.3107684915287,1313.0446702700024,1693.8745511594284,1735.2235477557972,Abr,Ajustado (delta),5
Consumo,Consumo Reativo,3,0.0,0.0,0.0,0.0,Abr,Ajustado (delta),5
Consumo,Consumo ativo Fora de Ponta,3,331.51235398706007,326.1602734250246,424.5186997634205,431.8630676103114,Abr,Ajustado (delta),5
Demanda,Demanda Reativa,3,0.0,0.0,0.0,0.0,Abr,Ajustado (delta),5
Demanda,Demanda ativa Fora de Ponta,3,1328.8764846574786,1307.4224334027583,1701.6945715293225,1731.1346482159831,Abr,Ajustado (delta),5
Consumo,Consumo Reativo,4,0.0020646319569120283,0.0,0.0,0.2477558348294434,Abr,Ajustado (delta),5
Consumo,Consumo ativo Fora de Ponta,4,328.05164471794444,324.5026904040249,424.0214248571206,430.5880037480039,Abr,Ajustado (delta),5
Demanda,Demanda Reativa,4,0.008103241490173862,0.0,0.0,0.9723889788208635,Abr,Ajustado (delta),5
Demanda,Demanda ativa Fora de Ponta,4,1315.0040588615486,1300.7779716505606,1699.701233003663,1726.0235237912157,Abr,Ajustado (delta),5
Consumo,Consumo Reativo,5,0.0,0.0,0.0,0.0,Abr,Ajustado (delta),5
Consumo,Consumo ativo Fora de Ponta,5,325.62903223417044,326.03276703879385,426.36116704445476,433.7756634037725,Abr,Ajustado (delta),5
Demanda,Demanda Reativa,5,0.0,0.0,0.0,0.0,Abr,Ajustado (delta),5
Demanda,Demanda ativa Fora de Ponta,5,1305.2929579484103,1306.9113209602815,1709.0801463231114,1738.8013348531344,Abr,Ajustado (delta),5
Consumo,Consumo Reativo,6,71.35058348294434,93.40394973070018,117.75834829443447,151.1310592459605,Abr,Ajustado (delta),5
Consumo,Consumo ativo Fora de Ponta,6,333.7947271552005,332.0255671916388,347.0458194896204,435.30574003854144,Abr,Ajustado (delta),5
Demanda,Demanda Reativa,6,280.0351535636665,366.5896321102793,462.1754687283702,593.1562641755405,Abr,Ajustado (delta),5
Demanda,Demanda ativa Fora de Ponta,6,1338.025353010413,1330.9336057566886,1391.1426514804496,1744.9346841628555,Abr,Ajustado (delta),5
Consumo,Consumo Reativo,7,110.41032315978455,110.12746858168761,129.03743267504487,155.34290843806102,Abr,Ajustado (delta),5
Consumo,Consumo ativo Fora de Ponta,7,351.02190248819267,349.4939421052507,379.59819989432935,441.4260465776172,Abr,Ajustado (delta),5
Demanda,Demanda Reativa,7,433.33604070571795,432.22588818068755,506.4434769891899,609.6868768154951,Abr,Ajustado (delta),5
Demanda,Demanda ativa Fora de Ponta,7,1407.080867765456,1400.9560103760032,1521.629658044764,1769.4680814017395,Abr,Ajustado (delta),5
Consumo,Consumo Reativo,8,122.52145421903052,122.26750448833033,146.5971274685817,155.83842010771994,Abr,Ajustado (delta),5
Consumo,Consumo ativo Fora de Ponta,8,401.2880987453975,402.664105163471,448.31139143407734,465.6522599614585,Abr,Ajustado (delta),5
Demanda,Demanda Reativa,8,480.86964684620125,479.87294814290993,575.3615458631187,611.6316547731369,Abr,Ajustado (delta),5
Demanda,Demanda ativa Fora de Ponta,8,1608.5740727925736,1614.0898988888077,1797.0670884778951,1866.578380654733,Abr,Ajustado (delta),5
Consumo,Consumo Reativo,9,108.65641831238779,104.98653500897666,152.29551166965888,157.94434470377018,Abr,Ajustado (delta),5
Consumo,Consumo ativo Fora de Ponta,9,355.02457588106,344.7762058147132,463.3507696899936,478.9129241294559,Abr,Ajustado (delta),5
Demanda,Demanda Reativa,9,426.4523455006918,412.04881687015467,597.7264923759985,619.8969610931142,Abr,Ajustado (delta),5
Demanda,Demanda ativa Fora de Ponta,9,1423.1257432789098,1382.0448500043635,1857.352801068028,1919.734074672315,Abr,Ajustado (delta),5
Consumo,Consumo Reativo,10,162.47896293467406,169.21723518850985,201.44289276807964,207.83790523690757,Abr,Ajustado (delta),5
Consumo,Consumo ativo Fora de Ponta,10,494.2732428568357,537.3108490231366,576.6656951332558,598.459826598498,Abr,Ajustado (delta),5
Demanda,Demanda Reativa,10,639.652569775395,664.1406596294635,806.3560327800602,831.9547047166545,Abr,Ajustado (delta),5
Demanda,Demanda ativa Fora de Ponta,10,1981.1032408007945,2153.823573326666,2311.577363879526,2392.8000889049263,Abr,Ajustado (delta),5
Consumo,Consumo Reativo,11,181.4501863653254,185.50718132854576,206.68680299251852,209.37270822942628,Abr,Ajustado (delta),5
Consumo,Consumo ativo Fora de Ponta,11,543.580495583314,571.6100669192068,598.498755105086,601.9633921914165,Abr,Ajustado (delta),5
Demanda,Demanda Reativa,11,717.7782781975353,728.0752349869354,827.3469437680676,838.0983859814372,Abr,Ajustado (delta),5
Demanda,Demanda ativa Fora de Ponta,11,2177.7833770772622,2291.3128203529113,2392.9557354027556,2406.8082737095715,Abr,Ajustado (delta),5
Consumo,Consumo Reativo,12,186.8967325259561,187.79892280071812,209.3982882793016,214.7445187032417,Abr,Ajustado (delta),5
Consumo,Consumo ativo Fora de Ponta,12,560.4826047374479,577.4753606858211,604.7532684968884,624.4121643238191,Abr,Ajustado (delta),5
Demanda,Demanda Reativa,12,740.6166052182575,737.068820135842,838.2007806691836,859.6012704081764,Abr,Ajustado (delta),5
Demanda,Demanda ativa Fora de Ponta,12,2244.3532904540943,2314.8229278892536,2417.9629393873447,2496.5644207911887,Abr,Ajustado (delta),5
Consumo,Consumo Reativo,13,188.3161619443312,186.06463195691202,212.10977356608464,218.96522693266817,Abr,Ajustado (delta),5
Consumo,Consumo ativo Fora de Ponta,13,575.8324670036386,593.2693590534338,613.3824207905577,623.1145474375531,Abr,Ajustado (delta),5
Demanda,Demanda Reativa,13,745.1977156952356,730.2626037366892,849.0546175702995,876.4963938863287,Abr,Ajustado (delta),5
Demanda,Demanda ativa Fora de Ponta,13,2304.842213475606,2372.0472225276735,2452.464579739527,2491.3762041968753,Abr,Ajustado (delta),5
Consumo,Consumo Reativo,14,189.22296585824478,186.31238779174146,213.10739551122177,216.79092269326668,Abr,Ajustado (delta),5
Consumo,Consumo ativo Fora de Ponta,14,579.7333846057976,580.2167479897821,612.2859345216629,621.9466922399137,Abr,Ajustado (delta),5
Demanda,Demanda Reativa,14,749.427097012581,731.2344862629169,853.0480103924083,867.7928454278865,Abr,Ajustado (delta),5
Demanda,Demanda ativa Fora de Ponta,14,2320.895419428535,2325.8118454025034,2448.0805367173325,2486.706809261994,Abr,Ajustado (delta),5
Consumo,Consumo Reativo,15,183.7166896206521,184.45421903052062,209.3982882793016,214.7445187032417,Abr,Ajustado (delta),5
Consumo,Consumo ativo Fora de Ponta,15,570.0166870943572,576.5190627890904,603.0469022914485,608.4514766227467,Abr,Ajustado (delta),5
